id,name,average,usersrated,number of comments,complexity votes,average complexity,year published,min player number,max player number,min play time,max play time,expected play time,minimum age limit,category,mechanism,game designer,publisher,url,bag of words
134824,Qwirkle Trio,7.09443,122,43,8,1.25,2012,2,4,45,45,45,6,abstract_strategy,tile_placement pattern_building pattern_recognition,susan_mckinley_ross,schmidt_spiele mindware,https://boardgamegeek.com/xmlapi2/thing?id=134824&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,abstract_strategy tile_placement pattern_building pattern_recognition susan_mckinley_ross schmidt_spiele mindware
135840,Napoleon at Leipzig (Fifth Edition),8.12238,143,79,16,3.375,2013,1,3,180,840,840,21,napoleonic wargame,dice_rolling hexagon_grid simulation,kevin_zucker,osg_(operational_studies_group),https://boardgamegeek.com/xmlapi2/thing?id=135840&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,napoleonic wargame dice_rolling hexagon_grid simulation kevin_zucker osg_(operational_studies_group)
139991,Fresco: Big Box,7.68179,1673,482,54,2.7222,2014,2,4,60,60,60,10,renaissance,simultaneous_action_selection market worker_placement set_collection action_queue,marco_ruskowski wolfgang_panning marcel_süßelbeck,queen_games,https://boardgamegeek.com/xmlapi2/thing?id=139991&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,renaissance simultaneous_action_selection market worker_placement set_collection action_queue marco_ruskowski wolfgang_panning marcel_süßelbeck queen_games
139993,Kingdom Builder: Big Box,7.55661,1241,339,40,2.325,2014,2,5,45,45,45,8,territory_building medieval,network_and_route_building enclosure area_majority_/_influence modular_board grid_movement chaining,donald_x._vaccarino,queen_games,https://boardgamegeek.com/xmlapi2/thing?id=139993&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,territory_building medieval network_and_route_building enclosure area_majority_/_influence modular_board grid_movement chaining donald_x._vaccarino queen_games
140068,Galaxy Trucker: Anniversary Edition,8.153,2903,654,139,2.8273,2012,2,5,60,120,120,10,space_exploration transportation real-time science_fiction,team-based_game memory events tile_placement track_movement dice_rolling real-time relative_movement,vlaada_chvátil,iello czech_games_edition rio_grande_games heidelberger_spieleverlag,https://boardgamegeek.com/xmlapi2/thing?id=140068&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,space_exploration transportation real-time science_fiction team-based_game memory events tile_placement track_movement dice_rolling real-time relative_movement vlaada_chvátil iello czech_games_edition rio_grande_games heidelberger_spieleverlag
140135,Small World Designer Edition,8.94703,258,88,12,2.5833,2015,2,6,40,80,80,8,fantasy civilization territory_building,dice_rolling area_majority_/_influence area_movement variable_player_powers,philippe_keyaerts,days_of_wonder,https://boardgamegeek.com/xmlapi2/thing?id=140135&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,fantasy civilization territory_building dice_rolling area_majority_/_influence area_movement variable_player_powers philippe_keyaerts days_of_wonder
140709,Alhambra: Family Box,7.25438,583,132,22,2.0,2011,2,6,45,45,45,8,city_building,hand_management tile_placement pattern_building set_collection open_drafting,dirk_henn,queen_games,https://boardgamegeek.com/xmlapi2/thing?id=140709&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,city_building hand_management tile_placement pattern_building set_collection open_drafting dirk_henn queen_games
140711,Carcassonne Big Box 4,7.75403,1264,236,67,2.0448,2012,2,6,40,100,100,8,territory_building city_building medieval,area_majority_/_influence tile_placement,klaus-jürgen_wrede,"swan_panasia_co.,_ltd. z-man_games devir bard_centrum_gier hans_im_glück mindok filosofia_éditions 999_games",https://boardgamegeek.com/xmlapi2/thing?id=140711&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"territory_building city_building medieval area_majority_/_influence tile_placement klaus-jürgen_wrede swan_panasia_co.,_ltd. z-man_games devir bard_centrum_gier hans_im_glück mindok filosofia_éditions 999_games"
141007,Carcassonne Big Box 3,7.88446,914,184,35,2.0857,2010,2,6,30,30,30,8,city_building medieval,area_majority_/_influence tile_placement,klaus-jürgen_wrede,rio_grande_games filosofia_éditions hans_im_glück,https://boardgamegeek.com/xmlapi2/thing?id=141007&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,city_building medieval area_majority_/_influence tile_placement klaus-jürgen_wrede rio_grande_games filosofia_éditions hans_im_glück
141008,Carcassonne Big Box 2,7.78181,464,101,18,2.0,2008,2,6,30,30,30,8,city_building medieval,area_majority_/_influence tile_placement,klaus-jürgen_wrede,rio_grande_games hans_im_glück,https://boardgamegeek.com/xmlapi2/thing?id=141008&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,city_building medieval area_majority_/_influence tile_placement klaus-jürgen_wrede rio_grande_games hans_im_glück
142057,Carcassonne Big Box,7.57821,1192,222,36,2.2778,2006,2,6,35,45,45,7,city_building medieval,area_majority_/_influence tile_placement,klaus-jürgen_wrede,rio_grande_games hans_im_glück,https://boardgamegeek.com/xmlapi2/thing?id=142057&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,city_building medieval area_majority_/_influence tile_placement klaus-jürgen_wrede rio_grande_games hans_im_glück
142131,Dominion: Big Box,7.92972,1008,237,46,2.7174,2010,2,4,30,30,30,12,fantasy card_game medieval,"deck,_bag,_and_pool_building open_drafting hand_management",donald_x._vaccarino,rio_grande_games,https://boardgamegeek.com/xmlapi2/thing?id=142131&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"fantasy card_game medieval deck,_bag,_and_pool_building open_drafting hand_management donald_x._vaccarino rio_grande_games"
144845,The Games of Middle Earth,7.44327,104,64,11,3.2727,1977,2,3,60,210,210,12,fantasy novel-based adventure wargame,variable_player_powers events simulation sudden_death_ending area_majority_/_influence hexagon_grid dice_rolling,rob_mosca richard_h._berg linda_mosca howard_barasch,"spi_(simulations_publications,_inc.)",https://boardgamegeek.com/xmlapi2/thing?id=144845&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"fantasy novel-based adventure wargame variable_player_powers events simulation sudden_death_ending area_majority_/_influence hexagon_grid dice_rolling rob_mosca richard_h._berg linda_mosca howard_barasch spi_(simulations_publications,_inc.)"
147154,Blue Moon Legends,7.25855,2130,683,83,2.2892,2014,2,2,30,30,30,14,fantasy card_game,variable_player_powers sudden_death_ending deck_construction hand_management,reiner_knizia,galakta heidelberger_spieleverlag hobby_japan game_harbor edge_entertainment fantasy_flight_games,https://boardgamegeek.com/xmlapi2/thing?id=147154&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,fantasy card_game variable_player_powers sudden_death_ending deck_construction hand_management reiner_knizia galakta heidelberger_spieleverlag hobby_japan game_harbor edge_entertainment fantasy_flight_games
147170,El Grande Decennial Edition,8.34149,958,292,38,2.9474,2006,2,5,90,90,90,12,medieval political,variable_player_powers simultaneous_action_selection hand_management secret_unit_deployment turn_order:_auction area_majority_/_influence auction:_multiple_lot variable_phase_order auction/bidding,wolfgang_kramer richard_ulrich,rio_grande_games hans_im_glück,https://boardgamegeek.com/xmlapi2/thing?id=147170&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,medieval political variable_player_powers simultaneous_action_selection hand_management secret_unit_deployment turn_order:_auction area_majority_/_influence auction:_multiple_lot variable_phase_order auction/bidding wolfgang_kramer richard_ulrich rio_grande_games hans_im_glück
150446,World in Flames Deluxe Edition,8.54844,128,59,9,4.7778,2000,2,6,120,6000,6000,12,world_war_ii industry_/_manufacturing wargame,dice_rolling hexagon_grid zone_of_control simulation,greg_pinder harry_rowland,australian_design_group,https://boardgamegeek.com/xmlapi2/thing?id=150446&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,world_war_ii industry_/_manufacturing wargame dice_rolling hexagon_grid zone_of_control simulation greg_pinder harry_rowland australian_design_group
152242,Ultimate Werewolf: Deluxe Edition,7.01343,2011,461,42,1.4524,2014,5,75,30,30,30,14,party_game card_game bluffing horror murder/mystery negotiation deduction,team-based_game variable_player_powers traitor_game voting player_elimination role_playing,ted_alspach,bézier_games siam_board_games,https://boardgamegeek.com/xmlapi2/thing?id=152242&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,party_game card_game bluffing horror murder/mystery negotiation deduction team-based_game variable_player_powers traitor_game voting player_elimination role_playing ted_alspach bézier_games siam_board_games
153703,Darkest Night: Necromancer Bundle,7.5125,120,51,5,2.8,2013,1,4,150,150,150,13,horror fantasy adventure,dice_rolling variable_player_powers cooperative_game,jeremy_lennert,victory_point_games,https://boardgamegeek.com/xmlapi2/thing?id=153703&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,horror fantasy adventure dice_rolling variable_player_powers cooperative_game jeremy_lennert victory_point_games
154597,Hive Pocket,7.69792,12979,2483,366,2.2432,2010,2,2,20,20,20,9,abstract_strategy animals,three_dimensional_movement slide/push enclosure hexagon_grid tile_placement grid_movement pieces_as_map,john_yianni,"zhiyanjia huch! uplay.it_edizioni jolly_thinkers magellan ігромаг aurum,_inc. story_factory mipl ghenos_games ludicus g3 maldito_games asmodee morning_players vendetta gen42_games smart_zone_games funbox_jogos",https://boardgamegeek.com/xmlapi2/thing?id=154597&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"abstract_strategy animals three_dimensional_movement slide/push enclosure hexagon_grid tile_placement grid_movement pieces_as_map john_yianni zhiyanjia huch! uplay.it_edizioni jolly_thinkers magellan ігромаг aurum,_inc. story_factory mipl ghenos_games ludicus g3 maldito_games asmodee morning_players vendetta gen42_games smart_zone_games funbox_jogos"
155731,Tokaido Collector's Edition,7.64577,1444,388,35,1.9714,2015,2,5,45,45,45,8,travel,variable_player_powers worker_placement end_game_bonuses turn_order:_time_track point_to_point_movement set_collection,antoine_bauza,funforge,https://boardgamegeek.com/xmlapi2/thing?id=155731&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,travel variable_player_powers worker_placement end_game_bonuses turn_order:_time_track point_to_point_movement set_collection antoine_bauza funforge
156455,Viticulture: Complete Collector's Edition,8.32622,809,229,50,3.32,2014,1,6,45,90,90,14,economic farming,"victory_points_as_a_resource hand_management worker_placement turn_order:_auction contracts worker_placement,_different_worker_types",alan_stone jamey_stegmaier morten_monrad_pedersen,stonemaier_games,https://boardgamegeek.com/xmlapi2/thing?id=156455&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"economic farming victory_points_as_a_resource hand_management worker_placement turn_order:_auction contracts worker_placement,_different_worker_types alan_stone jamey_stegmaier morten_monrad_pedersen stonemaier_games"
157001,Trains: Rising Sun,7.43745,1888,480,63,2.4286,2014,2,4,45,45,45,12,transportation card_game territory_building trains,"deck,_bag,_and_pool_building network_and_route_building hand_management",hisashi_hayashi steve_ellis_(ii),alderac_entertainment_group,https://boardgamegeek.com/xmlapi2/thing?id=157001&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"transportation card_game territory_building trains deck,_bag,_and_pool_building network_and_route_building hand_management hisashi_hayashi steve_ellis_(ii) alderac_entertainment_group"
157820,Escape: The Curse of the Temple – Big Box,7.54748,1650,435,48,1.5,2014,1,6,10,10,10,8,dice exploration real-time adventure,cooperative_game roll_/_spin_and_move modular_board tile_placement push_your_luck grid_movement dice_rolling,kristian_amundsen_østby,queen_games,https://boardgamegeek.com/xmlapi2/thing?id=157820&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,dice exploration real-time adventure cooperative_game roll_/_spin_and_move modular_board tile_placement push_your_luck grid_movement dice_rolling kristian_amundsen_østby queen_games
158408,Coup: Deluxe Edition,7.34701,880,222,38,1.3158,2014,2,8,15,15,15,10,party_game card_game political bluffing deduction,memory variable_player_powers player_elimination take_that,rikki_tahta,ferti zacatrus indie_boards_&_cards funbox_jogos el_dragón_azul hobby_game_mall,https://boardgamegeek.com/xmlapi2/thing?id=158408&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,party_game card_game political bluffing deduction memory variable_player_powers player_elimination take_that rikki_tahta ferti zacatrus indie_boards_&_cards funbox_jogos el_dragón_azul hobby_game_mall
158976,Ascension: Year One Collector's Edition,7.89641,443,107,14,2.2857,2015,1,6,30,30,30,13,fantasy card_game,"deck,_bag,_and_pool_building open_drafting hand_management",justin_gary,stone_blade_entertainment,https://boardgamegeek.com/xmlapi2/thing?id=158976&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"fantasy card_game deck,_bag,_and_pool_building open_drafting hand_management justin_gary stone_blade_entertainment"
160069,Ticket to Ride: 10th Anniversary,8.2443,5514,1017,225,1.8933,2014,2,5,30,60,60,8,travel trains,open_drafting network_and_route_building hand_management end_game_bonuses set_collection connections,alan_r._moon,galápagos_jogos days_of_wonder,https://boardgamegeek.com/xmlapi2/thing?id=160069&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,travel trains open_drafting network_and_route_building hand_management end_game_bonuses set_collection connections alan_r._moon galápagos_jogos days_of_wonder
160094,Каркассон: Королевский Подарок,7.86267,270,27,9,1.7778,2013,2,6,30,90,90,8,medieval,area_majority_/_influence tile_placement,klaus-jürgen_wrede,hans_im_glück hobby_world,https://boardgamegeek.com/xmlapi2/thing?id=160094&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,medieval area_majority_/_influence tile_placement klaus-jürgen_wrede hans_im_glück hobby_world
161617,Dungeon Lords: Happy Anniversary,8.15734,1046,289,54,3.9259,2014,2,4,120,120,120,13,economic fighting adventure fantasy humor,simultaneous_action_selection hand_management worker_placement tile_placement action_queue,vlaada_chvátil,czech_games_edition heidelberger_spieleverlag,https://boardgamegeek.com/xmlapi2/thing?id=161617&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic fighting adventure fantasy humor simultaneous_action_selection hand_management worker_placement tile_placement action_queue vlaada_chvátil czech_games_edition heidelberger_spieleverlag
163105,Alhambra: Big Box Special Edition,7.46818,157,65,1,2.0,2014,2,6,45,45,45,8,economic abstract_strategy dice city_building renaissance humor,hand_management commodity_speculation area_majority_/_influence stock_holding tile_placement set_collection dice_rolling open_drafting,dirk_henn,queen_games,https://boardgamegeek.com/xmlapi2/thing?id=163105&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic abstract_strategy dice city_building renaissance humor hand_management commodity_speculation area_majority_/_influence stock_holding tile_placement set_collection dice_rolling open_drafting dirk_henn queen_games
164127,Carcassonne Big Box 5,7.88051,2100,384,76,2.2237,2014,2,8,40,40,40,8,territory_building city_building medieval,map_addition area_majority_/_influence tile_placement pattern_recognition,klaus-jürgen_wrede rudolf_ross,"swan_panasia_co.,_ltd. z-man_games enigma_(bergsala_enigma) schmidt_spiele giochi_uniti devir hans_im_glück mindok filosofia_éditions 999_games",https://boardgamegeek.com/xmlapi2/thing?id=164127&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"territory_building city_building medieval map_addition area_majority_/_influence tile_placement pattern_recognition klaus-jürgen_wrede rudolf_ross swan_panasia_co.,_ltd. z-man_games enigma_(bergsala_enigma) schmidt_spiele giochi_uniti devir hans_im_glück mindok filosofia_éditions 999_games"
165332,Puerto Rico,7.86101,109,13,8,3.125,2007,2,5,90,150,150,12,economic city_building farming,variable_phase_order,andreas_seyfarth,lacerta,https://boardgamegeek.com/xmlapi2/thing?id=165332&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic city_building farming variable_phase_order andreas_seyfarth lacerta
168680,The Werewolves of Miller's Hollow: The Pact,7.40177,516,105,12,2.0833,2014,9,18,40,40,40,10,party_game bluffing horror murder/mystery deduction,team-based_game variable_player_powers voting player_elimination role_playing,philippe_des_pallières hervé_marly,asmodee zygomatic lui-même 999_games,https://boardgamegeek.com/xmlapi2/thing?id=168680&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,party_game bluffing horror murder/mystery deduction team-based_game variable_player_powers voting player_elimination role_playing philippe_des_pallières hervé_marly asmodee zygomatic lui-même 999_games
170815,Lancaster: Big Box,7.77514,544,178,22,3.1364,2015,2,5,60,60,60,10,medieval,"worker_placement area_majority_/_influence voting worker_placement,_different_worker_types auction/bidding",wolfgang_panning matthias_cramer,queen_games,https://boardgamegeek.com/xmlapi2/thing?id=170815&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"medieval worker_placement area_majority_/_influence voting worker_placement,_different_worker_types auction/bidding wolfgang_panning matthias_cramer queen_games"
171905,Orléans: Deluxe Edition,8.35333,1668,418,73,3.0411,2015,2,5,90,90,90,12,religious travel medieval,"deck,_bag,_and_pool_building open_drafting point_to_point_movement",reiner_stockhausen,matagot arrakis_games tasty_minstrel_games,https://boardgamegeek.com/xmlapi2/thing?id=171905&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"religious travel medieval deck,_bag,_and_pool_building open_drafting point_to_point_movement reiner_stockhausen matagot arrakis_games tasty_minstrel_games"
171908,El Grande Big Box,8.20643,3315,742,112,2.7946,2015,2,5,90,90,90,12,renaissance,simultaneous_action_selection hand_management area_movement memory area_majority_/_influence open_drafting auction/bidding,wolfgang_kramer richard_ulrich,"swan_panasia_co.,_ltd. z-man_games giochi_uniti devir korea_boardgames hans_im_glück filosofia_éditions meeplebr 999_games",https://boardgamegeek.com/xmlapi2/thing?id=171908&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"renaissance simultaneous_action_selection hand_management area_movement memory area_majority_/_influence open_drafting auction/bidding wolfgang_kramer richard_ulrich swan_panasia_co.,_ltd. z-man_games giochi_uniti devir korea_boardgames hans_im_glück filosofia_éditions meeplebr 999_games"
173270,Ogre / G.E.V.,7.55745,110,34,2,2.0,1990,1,3,30,120,120,10,fighting science_fiction wargame,movement_points variable_player_powers scenario_/_mission_/_campaign_game simulation hexagon_grid ratio_/_combat_results_table grid_movement dice_rolling variable_set-up,steve_jackson_(i),steve_jackson_games,https://boardgamegeek.com/xmlapi2/thing?id=173270&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,fighting science_fiction wargame movement_points variable_player_powers scenario_/_mission_/_campaign_game simulation hexagon_grid ratio_/_combat_results_table grid_movement dice_rolling variable_set-up steve_jackson_(i) steve_jackson_games
174226,Arctic Scavengers: Base Game+HQ+Recon,7.19769,2974,808,93,2.2581,2015,1,5,45,60,60,13,fighting card_game bluffing,"deck,_bag,_and_pool_building open_drafting hand_management",robert_k._gabhart,driftwood_games rio_grande_games ass_altenburger_spielkarten,https://boardgamegeek.com/xmlapi2/thing?id=174226&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"fighting card_game bluffing deck,_bag,_and_pool_building open_drafting hand_management robert_k._gabhart driftwood_games rio_grande_games ass_altenburger_spielkarten"
174458,Baseball Highlights: 2045 – Deluxe Edition,7.89412,542,147,23,2.2174,2015,1,4,45,45,45,10,card_game science_fiction sports,"deck,_bag,_and_pool_building open_drafting take_that hand_management",mike_fitzgerald,eagle-gryphon_games,https://boardgamegeek.com/xmlapi2/thing?id=174458&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"card_game science_fiction sports deck,_bag,_and_pool_building open_drafting take_that hand_management mike_fitzgerald eagle-gryphon_games"
174610,Alien Frontiers: Big Box,7.74087,395,148,6,2.8333,2017,2,6,60,90,90,13,dice territory_building civilization science_fiction,dice_rolling area_majority_/_influence worker_placement,tory_niemann,game_salute,https://boardgamegeek.com/xmlapi2/thing?id=174610&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,dice territory_building civilization science_fiction dice_rolling area_majority_/_influence worker_placement tory_niemann game_salute
174852,Pandánte (Second Edition),7.24704,199,64,9,2.0,2015,2,6,30,30,30,13,animals card_game bluffing,variable_player_powers betting_and_bluffing,david_sirlin,sirlin_games,https://boardgamegeek.com/xmlapi2/thing?id=174852&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,animals card_game bluffing variable_player_powers betting_and_bluffing david_sirlin sirlin_games
175239,Machi Koro: Deluxe Edition,7.0302,2432,489,73,1.7534,2015,2,5,30,30,30,10,dice city_building card_game,dice_rolling open_drafting,masao_suganuma,idw_games gokids_玩樂小子 pandasaurus_games gameland_游戏大陆,https://boardgamegeek.com/xmlapi2/thing?id=175239&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,dice city_building card_game dice_rolling open_drafting masao_suganuma idw_games gokids_玩樂小子 pandasaurus_games gameland_游戏大陆
175707,Apex Theropod Deck-Building Game: Exotic Predators Limited Edition,7.45467,140,46,8,2.625,2014,1,8,45,290,290,12,prehistoric animals card_game,"deck,_bag,_and_pool_building solo_/_solitaire_game",herschel_hoffmeyer,die-hard_games_llc,https://boardgamegeek.com/xmlapi2/thing?id=175707&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"prehistoric animals card_game deck,_bag,_and_pool_building solo_/_solitaire_game herschel_hoffmeyer die-hard_games_llc"
176103,Shogun Big Box,7.96924,579,196,15,3.3333,2015,3,5,120,150,150,12,economic territory_building,simultaneous_action_selection area_movement cube_tower area_majority_/_influence variable_phase_order action_queue auction/bidding,dirk_henn,queen_games,https://boardgamegeek.com/xmlapi2/thing?id=176103&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic territory_building simultaneous_action_selection area_movement cube_tower area_majority_/_influence variable_phase_order action_queue auction/bidding dirk_henn queen_games
176601,Dead of Winter: Tabletop Edition,7.88997,108,28,7,2.8571,2015,2,5,60,120,120,13,horror zombies,variable_player_powers cooperative_game hand_management action_points point_to_point_movement voting dice_rolling,jonathan_gilmour-long isaac_vega,raven_distribution heidelberger_spieleverlag edge_entertainment cube_factory_of_ideas filosofia_éditions plaid_hat_games gemenot,https://boardgamegeek.com/xmlapi2/thing?id=176601&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,horror zombies variable_player_powers cooperative_game hand_management action_points point_to_point_movement voting dice_rolling jonathan_gilmour-long isaac_vega raven_distribution heidelberger_spieleverlag edge_entertainment cube_factory_of_ideas filosofia_éditions plaid_hat_games gemenot
177352,Carson City: Big Box,7.98929,1993,582,86,3.2209,2015,2,6,90,180,180,12,economic american_west city_building,variable_player_powers worker_placement area_majority_/_influence tile_placement dice_rolling,xavier_georges,maldito_games quined_games tesla_games,https://boardgamegeek.com/xmlapi2/thing?id=177352&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic american_west city_building variable_player_powers worker_placement area_majority_/_influence tile_placement dice_rolling xavier_georges maldito_games quined_games tesla_games
180616,Ascension: Year Two Collector's Edition,7.81157,284,68,2,3.0,2015,1,6,30,30,30,13,fantasy card_game,"deck,_bag,_and_pool_building open_drafting hand_management",john_fiorillo robert_dougherty justin_gary brian_m._kibler,stone_blade_entertainment,https://boardgamegeek.com/xmlapi2/thing?id=180616&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"fantasy card_game deck,_bag,_and_pool_building open_drafting hand_management john_fiorillo robert_dougherty justin_gary brian_m._kibler stone_blade_entertainment"
180845,Wibbell++,7.26459,189,94,5,1.2,2017,2,10,2,45,45,8,abstract_strategy word_game party_game card_game game_system action_/_dexterity educational humor trivia,market memory pattern_recognition solo_/_solitaire_game roles_with_asymmetric_information storytelling push_your_luck set_collection player_judge open_drafting acting real-time speed_matching,danny_goodisman lewis_shaw xate_mac christopher_chung ian_vincent jo_kelly sebastian_bleasdale aaron_reading alex_cannon kirsten_lunde bez_shahriari tom_coldron david_brain rafi_arkin andrew_dennison jessica_eccles mark_stockton-pitt paul_mansfield,stuff_by_bez,https://boardgamegeek.com/xmlapi2/thing?id=180845&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,abstract_strategy word_game party_game card_game game_system action_/_dexterity educational humor trivia market memory pattern_recognition solo_/_solitaire_game roles_with_asymmetric_information storytelling push_your_luck set_collection player_judge open_drafting acting real-time speed_matching danny_goodisman lewis_shaw xate_mac christopher_chung ian_vincent jo_kelly sebastian_bleasdale aaron_reading alex_cannon kirsten_lunde bez_shahriari tom_coldron david_brain rafi_arkin andrew_dennison jessica_eccles mark_stockton-pitt paul_mansfield stuff_by_bez
181209,Mistfall: Kickstarter Edition,7.03189,127,55,2,4.5,2015,1,4,120,120,120,21,fantasy card_game adventure,"deck,_bag,_and_pool_building modular_board variable_player_powers cooperative_game",błażej_kubacki,passport_game_studios nskn_games,https://boardgamegeek.com/xmlapi2/thing?id=181209&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"fantasy card_game adventure deck,_bag,_and_pool_building modular_board variable_player_powers cooperative_game błażej_kubacki passport_game_studios nskn_games"
181289,Terra Mystica: Big Box,8.52687,450,70,21,4.0476,2015,2,5,60,150,150,12,economic fantasy civilization territory_building,variable_player_powers network_and_route_building,jens_drögemüller helge_ostertag,"korea_boardgames swan_panasia_co.,_ltd. feuerland_spiele",https://boardgamegeek.com/xmlapi2/thing?id=181289&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"economic fantasy civilization territory_building variable_player_powers network_and_route_building jens_drögemüller helge_ostertag korea_boardgames swan_panasia_co.,_ltd. feuerland_spiele"
182880,Catan: Big Box,7.23397,112,17,3,3.0,2015,3,6,75,90,90,10,civilization negotiation,network_and_route_building hand_management modular_board dice_rolling trading,klaus_teuber,999_games,https://boardgamegeek.com/xmlapi2/thing?id=182880&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,civilization negotiation network_and_route_building hand_management modular_board dice_rolling trading klaus_teuber 999_games
185257,Innovation Deluxe,8.33794,822,273,22,3.0909,2017,2,4,45,60,60,14,civilization card_game,team-based_game hand_management melding_and_splaying take_that layering variable_phase_order,carl_chudyk,asmadi_games,https://boardgamegeek.com/xmlapi2/thing?id=185257&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,civilization card_game team-based_game hand_management melding_and_splaying take_that layering variable_phase_order carl_chudyk asmadi_games
186375,Tokaido: Deluxe Edition,7.79269,1072,254,23,1.6957,2015,2,5,45,45,45,8,travel,variable_player_powers point_to_point_movement turn_order:_time_track set_collection,antoine_bauza,funforge,https://boardgamegeek.com/xmlapi2/thing?id=186375&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,travel variable_player_powers point_to_point_movement turn_order:_time_track set_collection antoine_bauza funforge
186567,Baseball Highlights: 2045 – Super Deluxe Edition,7.84666,517,150,16,2.125,2015,1,4,45,60,60,10,card_game science_fiction sports,"deck,_bag,_and_pool_building open_drafting take_that hand_management",mike_fitzgerald,eagle-gryphon_games,https://boardgamegeek.com/xmlapi2/thing?id=186567&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"card_game science_fiction sports deck,_bag,_and_pool_building open_drafting take_that hand_management mike_fitzgerald eagle-gryphon_games"
186659,Tiny Epic Galaxies: Deluxe Edition,7.69301,1403,317,33,2.1515,2015,1,5,30,30,30,14,space_exploration dice science_fiction,dice_rolling action_queue area_majority_/_influence,scott_almes,gamelyn_games,https://boardgamegeek.com/xmlapi2/thing?id=186659&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,space_exploration dice science_fiction dice_rolling action_queue area_majority_/_influence scott_almes gamelyn_games
187926,Islebound: Kickstarter Edition,7.51178,180,71,2,3.0,2016,2,4,60,120,120,13,nautical,"worker_placement deck,_bag,_and_pool_building",ryan_laukat,red_raven_games,https://boardgamegeek.com/xmlapi2/thing?id=187926&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"nautical worker_placement deck,_bag,_and_pool_building ryan_laukat red_raven_games"
